Accident_Index,Location_Easting_OSGR,Location_Northing_OSGR,Longitude,Latitude,Police_Force,Accident_Severity,Number_of_Vehicles,Number_of_Casualties,Date,Day_of_Week,Time,Local_Authority_(District),Local_Authority_(Highway),1st_Road_Class,1st_Road_Number,Road_Type,Speed_limit,Junction_Detail,Junction_Control,2nd_Road_Class,2nd_Road_Number,Pedestrian_Crossing-Human_Control,Pedestrian_Crossing-Physical_Facilities,Light_Conditions,Weather_Conditions,Road_Surface_Conditions,Special_Conditions_at_Site,Carriageway_Hazards,Urban_or_Rural_Area,Did_Police_Officer_Attend_Scene_of_Accident,LSOA_of_Accident_Location
2015460262375,555670,173700,0.238447,51.440907,46,3,2,1,29/09/2015,3,20:37,532,E10000016,4,2500,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,E01024163
2015460262376,630140,144650,1.289638,51.154799,46,2,2,2,04/10/2015,1,08:48,533,E10000016,3,2,1,30,1,4,6,0,0,0,1,1,1,0,0,1,1,E01024254
2015460262377,566570,172870,0.394748,51.430352,46,3,2,1,09/10/2015,6,14:22,535,E10000016,6,3533,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,E01024312
2015460262379,552600,167540,0.191661,51.386394,46,3,3,1,11/10/2015,1,19:11,538,E10000016,1,25,3,70,5,4,6,0,0,0,5,1,1,0,0,1,1,E01024473
2015460262380,594920,133710,0.780777,51.069616,46,3,1,1,11/10/2015,1,16:05,530,E10000016,6,3121,6,60,0,-1,-1,0,0,0,1,1,1,0,0,2,1,E01024038
2015460262381,553540,175070,0.208419,51.453797,46,3,3,2,26/09/2015,7,12:55,532,E10000016,3,2026,6,30,8,4,6,0,0,0,1,1,1,0,0,1,1,E01024180
2015460262383,576860,142880,0.527775,51.157838,46,2,2,3,02/10/2015,6,16:30,536,E10000016,6,2621,6,60,0,-1,-1,0,0,0,1,1,1,0,0,2,1,E01024406
2015460262385,575620,129550,0.503582,51.038469,46,3,2,1,03/10/2015,7,13:50,543,E10000016,3,229,6,30,8,4,6,0,0,0,1,1,1,0,0,2,1,E01024808
2015460262386,610760,163540,1.024045,51.331880,46,1,1,3,08/10/2015,5,00:25,531,E10000016,3,290,6,40,0,-1,-1,0,0,0,6,1,2,0,0,2,1,E01024109
2015460262388,554630,140020,0.208923,51.138574,46,3,2,2,05/10/2015,2,09:45,543,E10000016,6,2572,6,60,9,4,6,0,0,0,1,2,2,0,0,2,1,E01024853
2015460262390,567560,137500,0.392410,51.112300,46,3,1,1,03/10/2015,7,09:20,543,E10000016,3,21,6,60,0,-1,-1,0,0,0,1,1,2,0,0,2,1,E01024805
2015460262398,567240,172950,0.404415,51.430874,46,3,1,1,12/10/2015,2,09:00,535,E10000016,5,369,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,E01024261
2015460262399,563380,161260,0.343566,51.326975,46,3,2,2,12/10/2015,2,19:43,535,E10000016,6,1793,6,60,3,4,6,0,0,0,1,1,1,0,0,2,1,E01024274
2015460262400,637290,165260,1.405343,51.336878,46,3,1,1,07/10/2015,4,15:10,541,E10000016,5,421,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,E01024681
2015460262404,559870,141240,0.284303,51.148098,46,3,2,1,06/10/2015,3,08:14,543,E10000016,6,4311,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,E01024840
2015460262405,597850,124480,0.817510,50.985717,46,3,3,1,05/10/2015,2,17:11,539,E10000016,6,0,6,60,0,-1,-1,0,0,0,1,1,1,0,0,2,1,E01024548
2015460262409,616090,159000,1.097689,51.289119,46,3,2,1,05/10/2015,2,19:32,531,E10000016,3,28,6,30,3,4,6,0,0,0,4,2,2,0,0,1,1,E01024090
2015460262412,588240,164210,0.701536,51.345794,46,2,2,2,05/10/2015,2,19:12,540,E10000016,3,2,6,30,8,4,6,0,0,0,4,2,2,0,0,1,1,E01024554
2015460262418,607300,125680,0.952647,50.993170,46,2,2,1,06/10/2015,3,11:50,539,E10000016,3,259,6,60,8,4,6,0,0,0,1,1,1,0,0,2,1,E01024540
2015460262421,558660,145810,0.269033,51.189496,46,3,1,1,08/10/2015,5,08:45,542,E10000016,3,26,6,30,0,-1,-1,0,0,4,1,1,1,0,0,1,2,E01024757
2015460262423,576124,167493,0.529376,51.379165,46,3,2,2,05/10/2015,2,20:08,544,E06000035,3,2,3,30,6,2,6,0,0,5,4,2,2,0,0,1,1,E01016110
2015460262424,560160,174460,0.303339,51.446484,46,3,2,1,11/10/2015,1,13:45,532,E10000016,6,2772,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,E01024179
2015460262428,588580,138980,0.693143,51.119068,46,3,2,1,07/10/2015,4,16:55,530,E10000016,6,1291,6,60,0,-1,-1,0,0,0,1,1,1,0,0,2,1,E01024032
2015460262429,629830,139670,1.282039,51.110217,46,1,2,3,13/08/2015,5,20:20,533,E10000016,3,20,3,40,0,-1,-1,0,0,0,1,1,1,0,0,2,1,E01024249
2015460262432,563980,156430,0.349952,51.283409,46,3,1,1,05/10/2015,2,19:34,542,E10000016,4,2016,6,50,0,-1,-1,0,0,0,6,2,2,0,0,2,1,E01032620
2015460262437,554210,174450,0.217784,51.448044,46,3,1,2,08/10/2015,5,16:49,532,E10000016,3,2026,6,30,1,4,6,0,0,8,1,1,1,0,0,1,1,E01024181
2015460262439,588450,164160,0.704521,51.345275,46,3,3,1,08/10/2015,5,15:45,540,E10000016,3,2,6,30,0,-1,-1,0,0,8,1,1,1,0,0,1,1,E01024554
2015460262441,601050,143020,0.873340,51.151114,46,3,3,3,28/09/2015,2,17:50,530,E10000016,3,28,6,30,7,2,6,0,0,5,1,1,1,0,0,1,1,E01024027
2015460262442,554280,151510,0.208856,51.241910,46,3,1,2,05/10/2015,2,11:57,538,E10000016,3,225,6,60,0,-1,-1,0,0,0,1,2,2,0,0,2,1,E01024459
2015460262444,573276,166927,0.488219,51.374957,46,3,2,1,09/10/2015,6,07:58,544,E06000035,5,21,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,E01016129
2015460262445,576541,164166,0.533712,51.349150,46,3,4,2,08/10/2015,5,13:40,544,E06000035,6,0,6,30,0,-1,-1,0,0,8,1,1,1,4,0,1,1,E01016081
2015460262447,601750,160490,0.893164,51.307756,46,3,3,4,09/10/2015,6,18:59,540,E10000016,3,2,6,30,3,4,6,0,0,0,4,1,1,0,0,1,1,E01024626
2015460262448,573970,155030,0.492378,51.267871,46,3,2,1,04/10/2015,1,00:15,536,E10000016,3,26,6,30,3,4,6,0,0,1,4,1,2,0,0,1,1,E01024357
2015460262450,558190,140620,0.260032,51.142994,46,3,2,1,07/10/2015,4,09:28,543,E10000016,3,26,6,30,3,4,6,0,0,4,1,1,2,0,0,1,1,E01024838
2015460262455,599600,133220,0.847219,51.063608,46,2,2,2,07/10/2015,4,18:03,530,E10000016,3,2070,6,60,0,-1,-1,0,0,0,1,1,2,0,0,2,1,E01024037
2015460262459,578390,145490,0.550926,51.180809,46,2,2,1,19/09/2015,7,15:30,536,E10000016,3,229,6,40,0,-1,-1,0,0,0,1,1,1,0,0,2,1,E01024407
2015460262462,638040,167470,1.417567,51.356401,46,3,2,1,13/10/2015,3,12:27,541,E10000016,5,425,1,30,1,4,6,0,0,8,1,1,1,0,0,1,1,E01024690
2015460262463,574450,162480,0.502891,51.334649,46,3,2,1,08/10/2015,5,19:00,542,E10000016,3,229,3,40,5,4,6,0,0,0,4,1,1,0,0,1,1,E01024721
2015460262465,589370,133440,0.701514,51.069047,46,2,2,1,08/10/2015,5,14:00,530,E10000016,4,2080,6,40,3,4,6,0,0,0,1,1,1,0,0,2,1,E01024026
2015460262466,567380,159580,0.400136,51.310720,46,3,2,1,07/10/2015,4,17:00,542,E10000016,1,20,3,70,0,-1,-1,0,0,0,1,1,1,0,0,2,1,E01032829
2015460262467,577070,157670,0.538076,51.290632,46,3,3,1,01/10/2015,5,17:40,536,E10000016,1,20,3,70,0,-1,-1,0,0,0,1,1,1,0,0,1,1,E01024353
2015460262468,582090,155220,0.608744,51.267044,46,3,2,1,29/09/2015,3,13:21,536,E10000016,1,20,3,70,0,-1,-1,0,0,0,1,1,1,0,0,2,1,E01024387
2015460262472,580745,166485,0.595192,51.368660,46,3,2,1,07/10/2015,4,08:45,544,E06000035,6,0,6,30,0,-1,-1,0,0,0,1,1,2,0,0,1,1,E01016166
2015460262474,636400,144430,1.378848,51.150275,46,2,1,1,08/10/2015,5,08:10,533,E10000016,6,0,1,30,1,4,6,0,0,0,1,1,1,0,0,2,1,E01024237
2015460262480,564410,172520,0.363542,51.427838,46,3,2,2,08/10/2015,5,18:50,535,E10000016,3,227,6,30,3,4,6,0,0,0,4,1,1,0,0,1,1,E01024317
2015460262482,580015,163101,0.583006,51.338494,46,2,1,1,11/10/2015,1,04:29,544,E06000035,6,0,6,30,3,4,6,0,0,0,4,1,1,0,0,1,1,E01016052
2015460262484,620970,135340,1.153025,51.074822,46,3,3,1,29/09/2015,3,14:50,539,E10000016,6,3907,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,E01024521
2015460262485,553190,156250,0.195281,51.284793,46,3,3,1,09/10/2015,6,08:50,538,E10000016,3,225,6,30,6,4,6,0,0,0,1,1,1,0,0,1,1,E01024468
2015460262486,574753,167886,0.509890,51.383119,46,3,1,1,06/10/2015,3,07:30,544,E06000035,3,2,6,30,0,-1,-1,0,0,4,1,2,2,0,0,1,1,E01016110
2015460262487,636580,164830,1.394883,51.333314,46,3,2,1,13/10/2015,3,23:00,541,E10000016,4,2054,6,30,0,-1,-1,0,0,0,4,5,2,0,0,1,1,E01024650
2015460262494,551110,168100,0.170503,51.391824,46,2,2,1,08/10/2015,5,17:35,538,E10000016,4,258,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,E01024475
2015460262495,552530,167300,0.190553,51.384256,46,3,4,1,07/10/2015,4,06:19,538,E10000016,1,25,3,70,0,-1,-1,0,0,0,7,1,1,0,0,2,1,E01024473
2015460262499,577796,167774,0.553517,51.381169,46,3,3,1,09/10/2015,6,06:42,544,E06000035,6,0,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,E01016178
2015460262505,572710,158490,0.476006,51.299337,46,3,2,1,01/10/2015,5,17:43,542,E10000016,1,20,3,70,0,-1,-1,0,0,0,1,1,1,0,0,1,1,E01024719
2015460262508,594920,172190,0.801708,51.415212,46,3,2,1,03/10/2015,7,15:10,540,E10000016,6,4025,1,30,1,4,6,0,0,0,1,1,1,0,0,2,1,E01032654
2015460262511,569660,169570,0.437577,51.399791,46,3,3,4,10/10/2015,7,08:50,535,E10000016,3,2,7,70,5,4,6,0,0,0,1,1,1,0,0,2,1,E01024301
2015460262512,563660,162690,0.348238,51.339742,46,2,1,1,10/10/2015,7,18:10,535,E10000016,6,1793,6,30,0,-1,-1,0,0,0,6,1,1,0,0,2,1,E01024273
2015460262514,590970,173760,0.745820,51.430655,46,3,3,5,12/10/2015,2,11:40,540,E10000016,3,249,6,60,0,-1,-1,0,0,0,1,1,1,0,1,1,1,E01024615
2015460262516,569100,152630,0.421504,51.247775,46,2,2,1,11/10/2015,1,11:07,536,E10000016,6,2991,6,60,0,-1,-1,0,0,0,1,1,1,0,0,2,1,E01024377
2015460262518,580359,166324,0.589571,51.367336,46,3,2,1,04/10/2015,1,19:40,544,E06000035,3,2,6,40,3,4,6,0,0,0,4,1,1,0,0,1,1,E01016167
2015460262519,591560,163440,0.748735,51.337770,46,3,2,1,09/10/2015,6,08:20,540,E10000016,3,2,6,30,3,4,6,0,0,4,1,1,1,0,0,1,2,E01024599
2015460262523,571966,169486,0.470654,51.398343,46,3,2,2,04/10/2015,1,01:10,544,E06000035,3,2,6,40,8,4,6,0,0,4,4,9,1,0,0,2,1,E01016138
2015460262526,574260,164160,0.500988,51.349799,46,3,1,2,08/10/2015,5,01:00,542,E10000016,4,2097,6,40,0,-1,-1,0,0,0,6,1,2,0,0,1,1,E01024727
2015460262529,598900,142420,0.842308,51.146476,46,2,2,2,12/10/2015,2,12:30,530,E10000016,3,28,6,60,0,-1,-1,0,0,0,1,1,1,0,0,2,1,E01032814
2015460262531,577033,169119,0.543234,51.393489,46,3,2,1,05/10/2015,2,08:15,544,E06000035,4,2004,6,30,3,4,6,0,0,4,1,1,1,0,0,1,1,E01016035
2015460262539,578974,166645,0.569858,51.370657,46,3,2,1,06/10/2015,3,13:15,544,E06000035,3,2,3,40,0,-1,-1,0,0,4,1,2,2,0,0,1,1,E01016176
2015460262540,570110,169430,0.443973,51.398399,46,3,1,1,10/10/2015,7,21:24,535,E10000016,3,2,3,70,0,-1,-1,0,0,0,4,1,1,0,0,2,1,E01024301
2015460262542,578539,167596,0.564093,51.379337,46,3,1,1,08/10/2015,5,15:08,544,E06000035,6,0,6,20,6,4,6,0,0,0,1,1,1,0,0,1,1,E01016043
2015460262543,556190,172170,0.245249,51.427017,46,3,2,1,02/10/2015,6,16:45,532,E10000016,3,2,3,50,0,-1,-1,0,0,0,1,1,1,0,0,2,1,E01024135
2015460262544,622060,138900,1.170746,51.106364,46,2,1,1,03/10/2015,7,10:15,539,E10000016,3,260,6,40,1,4,6,0,0,0,1,1,1,0,0,2,1,E01033214
2015460262546,557600,140960,0.251753,51.146211,46,3,2,2,13/10/2015,3,08:50,543,E10000016,6,4302,6,60,0,-1,-1,0,0,0,1,1,1,0,0,2,1,E01024837
2015460262549,558200,144850,0.262033,51.180997,46,3,2,1,07/10/2015,4,14:00,542,E10000016,3,26,6,30,9,2,3,21,0,0,1,2,2,0,0,2,1,E01024758
2015460262551,544110,147320,0.061581,51.206916,46,3,2,1,11/10/2015,1,14:40,538,E10000016,4,2026,6,30,3,4,6,0,0,0,1,1,1,0,0,2,1,E01024425
2015460262553,622710,136730,1.178679,51.086630,46,3,2,1,14/10/2015,4,09:12,539,E10000016,3,259,6,30,3,4,6,0,0,0,1,9,2,0,0,1,2,E01024502
2015460262554,577710,153900,0.545372,51.256568,46,3,2,1,08/10/2015,5,08:45,536,E10000016,6,3614,6,30,0,-1,-1,0,0,0,1,1,2,4,2,1,1,E01024395
2015460262555,636310,171300,1.395311,51.391500,46,3,1,2,10/10/2015,7,04:23,541,E10000016,4,2051,6,30,0,-1,-1,0,0,0,4,1,1,0,0,1,1,E01024657
2015460262560,622560,151340,1.185568,51.217858,46,2,2,5,12/10/2015,2,16:52,533,E10000016,4,2046,6,60,3,4,6,0,0,0,1,1,1,0,0,2,1,E01024192
2015460262564,555460,173380,0.235288,51.438089,46,3,2,1,14/10/2015,4,18:20,532,E10000016,3,296,6,30,1,4,3,225,0,7,1,1,1,0,0,1,1,E01024136
2015460262565,617460,167080,1.122233,51.361143,46,3,2,1,02/10/2015,6,17:49,531,E10000016,3,2990,6,40,3,4,3,2990,0,0,1,1,1,0,0,2,1,E01024064
2015460262567,562910,158390,0.335516,51.301325,46,3,2,1,11/10/2015,1,10:15,542,E10000016,3,20,1,50,1,4,1,26,0,0,1,1,1,0,0,2,2,E01024786
2015460262571,574590,150980,0.499282,51.231300,46,3,2,1,04/10/2015,1,15:58,536,E10000016,4,2163,6,30,3,4,6,0,0,0,1,1,1,0,0,2,1,E01024342
2015460262573,603790,141540,0.911628,51.136855,46,3,2,1,13/10/2015,3,21:10,530,E10000016,3,2070,1,40,0,-1,-1,0,0,0,1,1,1,0,0,2,2,E01024004
2015460262574,565930,170450,0.384418,51.408799,46,3,2,1,11/10/2015,1,12:50,535,E10000016,3,2,1,30,1,4,6,0,0,0,1,1,1,0,0,2,2,E01024301
2015460262575,575810,155940,0.519173,51.275482,46,3,2,2,12/10/2015,2,16:25,536,E10000016,6,3610,6,30,8,4,6,0,0,0,1,1,1,0,0,1,1,E01033090
2015460262579,559070,146550,0.275222,51.196031,46,3,1,1,13/10/2015,3,14:45,542,E10000016,4,2260,6,30,3,4,6,0,0,4,1,1,1,0,0,1,2,E01024732
2015460262581,553480,172390,0.206395,51.429733,46,3,2,1,13/10/2015,3,07:23,532,E10000016,3,2,3,70,0,-1,-1,0,0,0,1,1,1,0,0,2,1,E01024189
2015460262582,608390,124270,0.967350,50.980115,46,2,2,2,14/10/2015,4,08:00,539,E10000016,6,1932,6,30,3,4,6,0,0,0,1,1,2,0,0,2,1,E01024537
2015460262583,632690,141480,1.323992,51.125312,46,3,2,2,14/10/2015,4,23:20,533,E10000016,3,20,3,40,0,-1,-1,0,0,4,4,2,2,0,0,1,1,E01033209
2015460262584,582630,154720,0.616221,51.262380,46,1,3,1,14/10/2015,4,06:45,536,E10000016,1,20,3,70,0,-1,-1,0,0,0,6,1,1,0,0,2,1,E01024387
2015460262585,559180,144530,0.275901,51.177851,46,3,1,1,13/10/2015,3,19:00,542,E10000016,6,4212,6,60,8,4,6,0,0,0,6,1,1,0,0,2,1,E01024780
2015460262589,631410,142180,1.306181,51.132114,46,3,2,1,15/10/2015,5,00:30,533,E10000016,6,3304,6,30,6,2,3,256,0,5,4,1,1,0,0,1,1,E01024246
2015460262590,574307,169614,0.504335,51.398779,46,3,2,1,06/10/2015,3,18:43,544,E06000035,6,0,6,30,0,-1,-1,0,0,0,4,2,2,0,0,2,1,E01016136
2015460262591,559940,154870,0.291375,51.270541,46,3,2,1,09/10/2015,6,08:51,542,E10000016,6,2131,6,60,8,4,6,0,0,0,1,1,1,0,0,2,1,E01024723
2015460262592,573763,169188,0.496314,51.395119,46,3,2,1,10/10/2015,7,15:08,544,E06000035,3,2,2,30,9,4,6,0,0,4,1,1,1,0,0,1,1,E01016140
2015460262594,566090,170240,0.386618,51.406866,46,3,2,3,14/10/2015,4,06:45,535,E10000016,6,3527,6,30,0,-1,-1,0,0,0,1,1,1,0,0,2,1,E01024301
2015460262596,573350,158080,0.484978,51.295459,46,3,2,1,08/10/2015,5,14:25,542,E10000016,3,20,7,70,1,4,1,20,0,0,1,1,1,0,0,2,1,E01024717
2015460262597,576470,153480,0.527413,51.253180,46,3,2,1,22/09/2015,3,08:10,536,E10000016,3,229,6,30,0,-1,-1,0,0,5,1,1,1,0,0,1,1,E01024405
2015460262600,604230,120840,0.906245,50.950801,46,3,2,1,24/09/2015,5,15:08,539,E10000016,6,1713,6,30,3,3,6,0,0,0,1,1,1,0,0,2,1,E01024535
2015460262605,620200,157740,1.155762,51.276233,46,3,2,1,08/10/2015,5,10:20,531,E10000016,3,257,6,30,0,-1,-1,0,0,0,1,1,1,0,0,2,1,E01024084
2015460262611,583890,160820,0.637398,51.316767,46,3,3,2,07/10/2015,4,18:28,536,E10000016,3,249,3,70,0,-1,-1,0,0,0,6,1,1,0,0,2,1,E01024387
2015460262614,564150,171480,0.359324,51.418570,46,3,2,1,14/10/2015,4,08:40,535,E10000016,3,227,1,40,1,4,6,0,0,0,1,1,1,0,0,2,2,E01024286
2015460262616,593920,172760,0.787657,51.420673,46,3,2,1,16/09/2015,4,08:20,540,E10000016,4,2008,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,E01024619
2015460262625,622900,136130,1.181018,51.081169,46,3,1,1,15/10/2015,5,19:45,539,E10000016,3,2033,2,30,3,4,6,0,0,1,4,1,2,0,0,1,1,E01033212
2015460262629,606740,162770,0.965976,51.326441,46,3,1,1,15/10/2015,5,03:30,540,E10000016,6,1261,6,60,0,-1,-1,0,0,0,7,1,2,0,0,2,1,E01024556
2015460262634,630240,157490,1.299301,51.270024,46,3,2,1,14/10/2015,4,08:00,533,E10000016,5,220,6,30,0,-1,-1,0,0,0,1,8,2,0,0,2,2,E01024245
2015460262637,614930,157490,1.080171,51.275999,46,3,1,1,13/10/2015,3,09:10,531,E10000016,6,3106,6,30,3,4,6,0,0,1,1,1,1,0,0,1,2,E01032807
2015460262646,555440,171540,0.234194,51.421563,46,3,3,2,09/10/2015,6,11:44,532,E10000016,1,25,3,70,0,-1,-1,0,0,0,1,1,1,0,0,2,1,E01024173
2015460262650,556480,174060,0.250251,51.443918,46,3,3,2,09/10/2015,6,15:15,532,E10000016,3,226,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,E01024170
2015460262651,575730,156440,0.518273,51.279998,46,3,2,1,30/09/2015,4,13:50,536,E10000016,3,229,1,40,1,4,3,229,0,4,1,1,1,0,0,2,1,E01024383
2015460262654,563700,172950,0.353537,51.431907,46,3,2,1,13/10/2015,3,12:40,535,E10000016,6,3506,6,30,3,4,6,0,0,0,1,1,1,0,0,1,2,E01024262
2015460262661,601030,155500,0.880042,51.263198,46,3,1,2,29/09/2015,3,15:33,540,E10000016,3,251,6,50,0,-1,-1,0,0,0,1,1,1,0,0,2,1,E01024565
2015460262662,631560,140580,1.307294,51.117690,46,3,2,1,17/10/2015,7,17:00,533,E10000016,3,20,2,30,1,4,3,20,0,0,1,1,1,0,0,1,2,E01024249
2015460262667,581770,152250,0.602655,51.240468,46,3,2,2,16/09/2015,4,10:40,536,E10000016,4,2163,6,40,0,-1,-1,0,0,0,1,2,1,0,0,2,1,E01024375
2015460262671,622430,136850,1.174761,51.087816,46,2,3,1,06/10/2015,3,17:10,539,E10000016,6,3910,6,30,3,4,6,0,0,0,1,1,2,0,0,1,1,E01024515
2015460262672,632230,141610,1.317513,51.126666,46,3,1,1,16/10/2015,6,09:03,533,E10000016,3,258,6,30,6,3,6,0,0,0,1,2,2,0,0,1,1,E01033211
2015460262673,580600,137610,0.578562,51.109330,46,3,1,1,05/10/2015,2,10:32,543,E10000016,3,262,6,60,0,-1,-1,0,0,0,1,2,2,0,0,2,1,E01024803
2015460262674,558540,139110,0.264367,51.129330,46,3,1,1,16/10/2015,6,11:40,543,E10000016,4,2023,6,30,3,4,6,0,0,0,1,1,2,0,0,1,1,E01024823
2015460262675,623400,136250,1.188219,51.082052,46,3,3,1,17/10/2015,7,17:00,539,E10000016,6,3912,6,30,3,4,6,0,0,0,1,1,2,0,0,1,1,E01024504
2015460262677,585790,162680,0.665600,51.332857,46,3,2,1,14/10/2015,4,15:40,540,E10000016,3,249,3,70,0,-1,-1,0,0,0,1,1,1,0,0,2,2,E01024570
2015460262682,554930,143150,0.214554,51.166617,46,3,2,1,17/10/2015,7,17:44,543,E10000016,5,46,6,60,0,-1,-1,0,0,0,5,1,1,0,0,2,1,E01024854
2015460262683,591720,151680,0.744723,51.232094,46,2,2,5,26/08/2015,4,19:09,536,E10000016,3,20,3,60,0,-1,-1,0,0,0,1,1,2,0,0,2,1,E01024362
2015460262686,637620,165900,1.410498,51.342484,46,2,3,2,13/10/2015,3,14:15,541,E10000016,3,254,6,30,6,2,6,0,0,0,1,1,1,0,0,1,1,E01024645
2015460262688,613620,158880,1.062249,51.288972,46,2,1,1,16/10/2015,6,11:00,531,E10000016,3,290,6,30,0,-1,-1,0,0,0,1,2,2,6,0,1,2,E01024123
2015460262689,615900,134680,1.080369,51.070824,46,3,3,4,12/10/2015,2,10:57,539,E10000016,3,259,6,30,3,4,6,0,0,1,1,1,1,0,0,1,1,E01024524
2015460262692,551830,155600,0.175519,51.279316,46,3,2,1,16/10/2015,6,06:45,538,E10000016,3,224,6,30,3,4,6,0,0,1,1,1,1,0,0,1,2,E01024463
2015460262693,588590,152710,0.700486,51.242387,46,3,2,1,18/09/2015,6,09:00,536,E10000016,3,20,6,60,8,4,6,0,0,0,1,8,2,0,0,2,1,E01024361
2015460262696,561310,171950,0.318731,51.423608,46,3,2,1,14/10/2015,4,17:00,532,E10000016,4,262,6,60,3,4,6,0,0,0,1,1,1,0,0,2,1,E01024157
2015460262700,583000,154270,0.621288,51.258219,46,3,2,1,04/10/2015,1,16:50,536,E10000016,3,20,1,60,1,4,4,2163,0,0,1,1,1,0,0,2,1,E01024375
2015460262701,600840,142580,0.870096,51.147236,46,2,1,1,16/10/2015,6,20:38,530,E10000016,6,3011,2,30,0,-1,-1,0,0,1,1,1,2,0,0,1,1,E01024027
2015460262703,576470,155510,0.528414,51.271415,46,3,2,1,17/10/2015,7,14:20,536,E10000016,3,249,3,30,3,2,6,0,0,5,1,2,2,0,0,1,1,E01033092
2015460262705,636270,170660,1.394311,51.385772,46,3,3,3,14/10/2015,4,09:20,541,E10000016,5,431,6,30,3,4,6,0,0,0,1,2,2,0,0,1,1,E01024664
2015460262706,571150,153750,0.451383,51.257225,46,3,4,3,16/10/2015,6,13:44,536,E10000016,3,26,6,40,8,4,6,0,0,0,1,2,2,0,0,2,1,E01024325
2015460262711,588120,150120,0.692401,51.219279,46,3,2,1,15/10/2015,5,15:33,536,E10000016,6,1602,6,30,0,-1,-1,0,0,0,1,2,2,0,0,2,1,E01024362
2015460262712,561790,159110,0.319791,51.308113,46,2,2,1,14/10/2015,4,07:48,542,E10000016,3,20,6,50,0,-1,-1,0,0,0,1,1,1,0,0,2,1,E01024786
2015460262717,609790,158620,1.007250,51.288060,46,3,2,2,16/10/2015,6,07:20,531,E10000016,3,2,3,70,0,-1,-1,0,0,0,6,2,2,0,0,2,2,E01024067
2015460262719,560740,159780,0.305041,51.314430,46,2,2,1,16/10/2015,6,18:04,542,E10000016,3,20,6,50,0,-1,-1,0,0,0,4,1,2,0,0,2,1,E01024786
2015460262721,624350,152570,1.211926,51.228201,46,3,2,1,17/10/2015,7,17:26,533,E10000016,6,132,6,60,6,4,6,0,0,0,1,1,1,0,0,2,1,E01024191
2015460262727,571545,167197,0.463503,51.377907,46,3,2,2,29/09/2015,3,12:45,544,E06000035,3,228,6,40,3,4,6,0,0,0,1,1,1,0,0,2,1,E01016027
2015460262729,573710,154900,0.488592,51.266783,46,3,1,1,15/10/2015,5,15:25,536,E10000016,6,3623,6,30,0,-1,-1,0,0,0,1,8,2,0,0,1,1,E01024358
2015460262730,554010,174200,0.214799,51.445852,46,3,2,1,14/10/2015,4,13:20,532,E10000016,6,3205,2,30,0,-1,-1,0,0,0,1,1,1,0,0,1,2,E01024182
2015460262731,592720,173860,0.771018,51.430961,46,1,2,1,15/10/2015,5,10:05,540,E10000016,3,250,6,40,9,4,6,0,0,0,1,8,2,0,0,2,1,E01024616
2015460262739,552350,174460,0.191043,51.448637,46,3,2,1,14/10/2015,4,11:00,532,E10000016,3,226,6,30,3,4,6,0,0,0,1,1,1,0,0,1,2,E01024147
2015460262741,575760,155730,0.518354,51.273611,46,3,2,1,16/10/2015,6,12:30,536,E10000016,3,229,6,30,7,2,6,0,0,0,1,2,2,0,0,1,1,E01033090
2015460262747,623030,136360,1.183013,51.083184,46,3,1,1,18/10/2015,1,17:20,539,E10000016,3,2033,2,30,6,4,6,0,0,0,1,1,1,0,0,1,2,E01024504
2015460262748,591200,132450,0.727080,51.059549,46,3,1,1,03/10/2015,7,09:50,530,E10000016,4,2080,6,40,0,-1,-1,0,0,0,1,7,2,0,0,2,1,E01024026
2015460262753,574330,163890,0.501860,51.347352,46,3,3,2,16/10/2015,6,16:30,542,E10000016,1,2,3,70,0,-1,-1,0,0,0,1,2,2,0,0,2,1,E01024727
2015460262755,574540,163220,0.504544,51.341269,46,3,3,2,17/10/2015,7,09:10,542,E10000016,1,2,3,70,0,-1,-1,0,0,0,1,1,1,0,0,2,1,E01024721
2015460262759,593930,139650,0.769852,51.123301,46,2,1,1,17/10/2015,7,10:50,530,E10000016,3,28,6,60,0,-1,-1,0,0,0,1,1,1,0,0,2,1,E01024031
2015460262760,596040,147080,0.804010,51.189314,46,2,1,1,16/10/2015,6,07:40,530,E10000016,1,20,3,70,0,-1,-1,0,0,0,1,2,2,6,0,2,1,E01023990
2015460262761,553420,174170,0.206303,51.445743,46,2,1,1,19/10/2015,2,07:35,532,E10000016,3,2018,6,30,0,-1,-1,0,0,0,1,9,1,0,0,1,1,E01024185
2015460262765,630190,143100,1.289362,51.140864,46,3,2,1,19/10/2015,2,19:17,533,E10000016,3,256,6,30,9,2,6,0,0,0,4,2,2,0,0,1,1,E01024235
